file,title,long_name,author_order_y,shortend_names
import2018_308,"Research Questions to Support Conversational Learning in the Era of Ubiquitous, Mobile Agents","Chang, Maria D",1,Chang M. D.
import2018_308,"Research Questions to Support Conversational Learning in the Era of Ubiquitous, Mobile Agents","Vempaty, Aditya",2,Chang M. D.
import2018_308,"Research Questions to Support Conversational Learning in the Era of Ubiquitous, Mobile Agents","Acharya, Arup",3,Vempaty A.
import2018_308,"Research Questions to Support Conversational Learning in the Era of Ubiquitous, Mobile Agents","Kokku, Ravindranath",4,Vempaty A.
import2018_308,"Research Questions to Support Conversational Learning in the Era of Ubiquitous, Mobile Agents","Wilde, Lorin",5,Acharya A.
import2018_308,"Research Questions to Support Conversational Learning in the Era of Ubiquitous, Mobile Agents","Mukhi, Nirmal",6,Acharya A.
import2016full_17,What Do Learning Scientists Do? A Survey of the ISLS Membership,"Yoon, Susan A.",0,Yoon S. A.
import2016full_17,What Do Learning Scientists Do? A Survey of the ISLS Membership,"Hmelo-Silver, Cindy E.",1,Hmelo-Silver C. E.
import2018_478,A Learning Sciences Perspective on the Development of Teachers’ Digital Thinking,"Chang, Yu-Hui",0,Chang Y.
import2018_336,Concepts Before Coding: The Impact of Classroom Culture and Activity Design on Student Engagement with Computer Science Concepts,"Lundh, Patrik",0,Lundh P.
import2018_336,Concepts Before Coding: The Impact of Classroom Culture and Activity Design on Student Engagement with Computer Science Concepts,"Grover, Shuchi",1,Grover S.
import2018_336,Concepts Before Coding: The Impact of Classroom Culture and Activity Design on Student Engagement with Computer Science Concepts,"Jackiw, Nicholas",2,Grover S.
import2018_450,Social Reading: Field Study with an In-Home Learning Companion Robot,"Michaelis, Joseph E",0,Michaelis J. E.
import2018_450,Social Reading: Field Study with an In-Home Learning Companion Robot,"Michaelis, Joseph E",0,Michaelis J. E.
import2018_450,Social Reading: Field Study with an In-Home Learning Companion Robot,"Mutlu, Bilge",1,Mutlu B.
import2018_450,Social Reading: Field Study with an In-Home Learning Companion Robot,"Mutlu, Bilge",1,Mutlu B.
import2018_444,Design-Activity-Sequence: A Case Study and Polyphonic Analysis of Learning in a Digital Design Thinking Workshop,"Wheeler, Penny",0,Wheeler P.
import2018_444,Design-Activity-Sequence: A Case Study and Polyphonic Analysis of Learning in a Digital Design Thinking Workshop,"Trăușan-Matu, Ștefan",1,Trausan-Matu S.
import2018_444,Design-Activity-Sequence: A Case Study and Polyphonic Analysis of Learning in a Digital Design Thinking Workshop,"Donaldson, Jonan Phillip",2,Trausan-Matu S.
import2018_444,Design-Activity-Sequence: A Case Study and Polyphonic Analysis of Learning in a Digital Design Thinking Workshop,"Barany, Amanda",3,Donaldson J. P.
import2018_322,Designing Learning Environments to Facilitate Creativity,"Donaldson, Jonan Phillip",0,Donaldson J. P.
import2018_493,How Do Multilingual Learners Support One Another’s Science Learning and Participation?,"Tuvilla, Mavreen Rose S.",0,Tuvilla M. R.
import2018_493,How Do Multilingual Learners Support One Another’s Science Learning and Participation?,"Wright, Casey E.",1,Wright C. E.
import2018_493,How Do Multilingual Learners Support One Another’s Science Learning and Participation?,"Ryu, Minjung",2,Wright C. E.
import2018_493,How Do Multilingual Learners Support One Another’s Science Learning and Participation?,"Daniel, Shannon M.",3,Ryu M.
import2018_487,Professional Development of Science Teachers in Underserved Communities: an Initial Report from the Field ,"Fuhrmann, Tamar",0,Fuhrmann T.
import2018_487,Professional Development of Science Teachers in Underserved Communities: an Initial Report from the Field ,"Fernandez, Cassia",1,Fernandez C.
import2018_487,Professional Development of Science Teachers in Underserved Communities: an Initial Report from the Field ,"Hochgreb-Haegele, Tatiana",2,Fernandez C.
import2018_487,Professional Development of Science Teachers in Underserved Communities: an Initial Report from the Field ,"Blikstein, Paulo",3,Hochgreb-Haegele T.
import2017_24,Beyond Demographic Boxes: Relationships Between Students’ Cultural Orientations and Collaborative Communication,"Perera, Nishan",0,Perera N.
import2017_24,Beyond Demographic Boxes: Relationships Between Students’ Cultural Orientations and Collaborative Communication,"Wise, Alyssa Friend",1,Wise A. F.
import2017_30,Expressing and Addressing Uncertainty: A Study of Collaborative Problem-Solving Dialogues,"Rodríguez, Fernando J.",0,Rodríguez F. J.
import2017_30,Expressing and Addressing Uncertainty: A Study of Collaborative Problem-Solving Dialogues,"Price, Kimberly Michelle",1,Price K. M.
import2017_30,Expressing and Addressing Uncertainty: A Study of Collaborative Problem-Solving Dialogues,"Boyer, Kristy Elizabeth",2,Price K. M.
import2017_18,Anchored Annotation to Support Collaborative Knowledge Construction,"Plevinski, Justin",0,Plevinski J.
import2017_18,Anchored Annotation to Support Collaborative Knowledge Construction,"Weible, Jennifer",1,Weible J.
import2017_18,Anchored Annotation to Support Collaborative Knowledge Construction,"DeSchryver, Michael",2,Weible J.
import2015full_403,"Learning Resilience in the Face of Bias: Online Gaming, Protective Communities and Interest-Driven Digital Learning","Richard, Gabriela T.",0,Richard G. T.
import2015full_403,"Learning Resilience in the Face of Bias: Online Gaming, Protective Communities and Interest-Driven Digital Learning","Hovey, Christopher M",1,Hoadley C.
import2016short_109,Mathematical Argumentation and Proof Supporting a Complex Cognitive Skill,"Sommerhoff, Daniel",0,Sommerhoff D.
import2016short_109,Mathematical Argumentation and Proof Supporting a Complex Cognitive Skill,"Ufer, Stefan",1,Ufer S.
import2016short_109,Mathematical Argumentation and Proof Supporting a Complex Cognitive Skill,"Kollar, Ingo",2,Ufer S.
import2016short_121,A Qualitative Exploration of Self- and Socially Shared Regulation in Online Collaborative Learning,"Hensley, Lauren",0,Hensley L.
import2016short_121,A Qualitative Exploration of Self- and Socially Shared Regulation in Online Collaborative Learning,"Cutshall, Jessica",1,Cutshall J.
import2016short_121,A Qualitative Exploration of Self- and Socially Shared Regulation in Online Collaborative Learning,"Law, Victor",2,Cutshall J.
import2016short_121,A Qualitative Exploration of Self- and Socially Shared Regulation in Online Collaborative Learning,"Xie, Kui",3,Law V.
import2016short_121,A Qualitative Exploration of Self- and Socially Shared Regulation in Online Collaborative Learning,"Lu, Lin",4,Law V.
import2016short_135,Newcomer Integration in Online Knowledge Communities: Exploring the Role of Dialogic Textual Complexity,"Nistor, Nicolae",0,Nistor N.
import2016short_135,Newcomer Integration in Online Knowledge Communities: Exploring the Role of Dialogic Textual Complexity,"Dascălu, Mihai",1,Dascălu M.
import2016short_135,Newcomer Integration in Online Knowledge Communities: Exploring the Role of Dialogic Textual Complexity,"Trăușan-Matu, Ștefan",2,Dascălu M.
import2018_518,Creativity as a Lens to Frame Teachers’ Use of Games for Learning,"Shah, Mamta",0,Shah M.
import2018_242,Guiding Intent Participation at an Art Crating Company,"Radke, Sarah C",0,Radke S. C.
import2018_242,Guiding Intent Participation at an Art Crating Company,"Y., Jasmine",1, J.
import2018_524,Why Can’t We All Just Get Along?: Focusing on Socioemotional Climates to Understand Emotions in Collaborative Learning,"Lobczowski, Nikki G.",0,Lobczowski N. G.
import2015full_167,A Long-Term View on Learning to Argue in Facebook: The Effects of Group Awareness Tools and Argumentation Scripts,"Puhl, Thomas",0,Puhl T.
import2015full_167,A Long-Term View on Learning to Argue in Facebook: The Effects of Group Awareness Tools and Argumentation Scripts,"Tsovaltzi, Dimitra",1,Tsovaltzi D.
import2015full_167,A Long-Term View on Learning to Argue in Facebook: The Effects of Group Awareness Tools and Argumentation Scripts,"Weinberger, Armin",2,Tsovaltzi D.
import2018_256,Assessing Equity in Collaborative Learning Situations:  A Comparison of Methods,"Hutchison, Paul",0,Hutchison P.
import2018_256,Assessing Equity in Collaborative Learning Situations:  A Comparison of Methods,"Slattery, Michael",1,Slattery M.
import2018_61,A Study of Collaborative Knowledge Construction in STEM via Educational Robotics ,"Socratous, Chrysanthos",0,Socratous C.
import2018_61,A Study of Collaborative Knowledge Construction in STEM via Educational Robotics ,"Ioannou, Andri",1,Ioannou A.
import2018_75,Augmenting Qualitative Analyses of Collaborative Learning Groups Through Multi-Modal Sensing ,"Xie, Bin",0,Xie B.
import2018_75,Augmenting Qualitative Analyses of Collaborative Learning Groups Through Multi-Modal Sensing ,"Reilly, Joseph M",1,Reilly J. M.
import2018_75,Augmenting Qualitative Analyses of Collaborative Learning Groups Through Multi-Modal Sensing ,"Dich, Yong Li",2,Reilly J. M.
import2018_75,Augmenting Qualitative Analyses of Collaborative Learning Groups Through Multi-Modal Sensing ,"Schneider, Bertrand",3,Dich Y. L.
import2018_281,Community-Based Design Partnerships: Examples from a New Generation of CHAT/DBR,"Melendez, Jose W.",0,Melendez J. W.
import2018_281,Community-Based Design Partnerships: Examples from a New Generation of CHAT/DBR,"Radinsky, Josh",1,Radinsky J.
import2018_281,Community-Based Design Partnerships: Examples from a New Generation of CHAT/DBR,"Vossoughi, Shirin",2,Radinsky J.
import2018_281,Community-Based Design Partnerships: Examples from a New Generation of CHAT/DBR,"Marin, Ananda Maria",3,Vossoughi S.
import2018_281,Community-Based Design Partnerships: Examples from a New Generation of CHAT/DBR,"Bang, Megan",4,Vossoughi S.
import2018_281,Community-Based Design Partnerships: Examples from a New Generation of CHAT/DBR,"Nolan, Charlene Montano",5,Marin A. M.
import2018_281,Community-Based Design Partnerships: Examples from a New Generation of CHAT/DBR,"Phillips, Nathan C",6,Marin A. M.
import2018_281,Community-Based Design Partnerships: Examples from a New Generation of CHAT/DBR,"Lund, Virginia Killian",7,Bang M.
import2018_281,Community-Based Design Partnerships: Examples from a New Generation of CHAT/DBR,"Gonzales, Wendy",8,Bang M.
import2018_281,Community-Based Design Partnerships: Examples from a New Generation of CHAT/DBR,"Allen, Shawndra",9,Nolan C. M.
import2018_281,Community-Based Design Partnerships: Examples from a New Generation of CHAT/DBR,"Bild, David",10,Nolan C. M.
import2018_281,Community-Based Design Partnerships: Examples from a New Generation of CHAT/DBR,"Bruton, Ilana",11,Phillips N. C.
import2018_281,Community-Based Design Partnerships: Examples from a New Generation of CHAT/DBR,"Carmichae, Jaclyn",12,Phillips N. C.
import2018_281,Community-Based Design Partnerships: Examples from a New Generation of CHAT/DBR,"Martell, Emma",13,Lund V. K.
import2018_281,Community-Based Design Partnerships: Examples from a New Generation of CHAT/DBR,"Schmidt, Ani",14,Lund V. K.
import2018_281,Community-Based Design Partnerships: Examples from a New Generation of CHAT/DBR,"Jurow, A. Susan",15,Gonzales W.
import2018_281,Community-Based Design Partnerships: Examples from a New Generation of CHAT/DBR,"Hall, Rogers",16,Gonzales W.
import2018_49,Refutation Text and Argumentation to Promote Conceptual Change ,"Asterhan, Christa",0,Asterhan C.
import2018_49,Refutation Text and Argumentation to Promote Conceptual Change ,"Resnick, Maya S.",1,Resnick M. S.
import2018_295,"The Effects of Inquiry-Based Learning in Higher Education Statistics Tutorials on Students’ Self-Efficacy, Attitudes, and Achievement Emotions","Bod, Petra",0,Bod P.
import2018_295,"The Effects of Inquiry-Based Learning in Higher Education Statistics Tutorials on Students’ Self-Efficacy, Attitudes, and Achievement Emotions","Sommerhoff, Daniel",1,Sommerhoff D.
import2016full_7,Scaling Studio-Based Learning Through Social Innovation Networks,"Smirnov, Natalia",0,Smirnov N.
import2016full_7,Scaling Studio-Based Learning Through Social Innovation Networks,"Easterday, Matthew W.",1,Easterday M. W.
import2016full_7,Scaling Studio-Based Learning Through Social Innovation Networks,"Gerber, Elizabeth M.",2,Easterday M. W.
import2018_48,Investigating the Coupling of Narrative and Locality in Augmented Reality Educational Activities:  Effects on Students’ Immersion and Learning Gains,"Georgiou, Yiannis",0,Georgiou Y.
import2018_48,Investigating the Coupling of Narrative and Locality in Augmented Reality Educational Activities:  Effects on Students’ Immersion and Learning Gains,"Kyza, Eleni A.",1,Kyza E. A.
import2018_294,Cueing Gestures in a Seasons Simulation: Outcomes of an Embodied Learning Approach to Supporting Explanations,"Wallon, Robert C",0,Wallon R. C.
import2018_294,Cueing Gestures in a Seasons Simulation: Outcomes of an Embodied Learning Approach to Supporting Explanations,"Lindgren, Robb",1,Lindgren R.
import2018_280,The State of the Field in Computational Thinking Assessment,"Tissenbaum, Mike",0,Tissenbaum M.
